date_and_time	parameter	http_code	responds_time	days_requested	days_received
2018-01-18 10:23:13	tm	200	0.400127	21	21
2018-01-18 10:23:13	sd	200	0.478086	21	21
2018-01-18 10:23:12	sdfsw	200	0.519947	21	21
2018-01-18 10:08:17	sd	200	0.392065	21	21
2018-01-18 10:08:16	tm	200	0.398402	21	21
2018-01-18 10:08:14	sdfsw	200	0.465505	21	21
2018-01-18 09:53:13	sd	200	0.481832	21	21
2018-01-18 09:53:12	tm	200	0.395208	21	21
2018-01-18 09:53:11	sdfsw	200	0.576145	21	21
2018-01-18 09:38:08	tm	200	0.400138	21	21
2018-01-18 09:38:08	sd	200	0.3838	21	21
2018-01-18 09:38:06	sdfsw	200	0.526163	21	21
2018-01-18 09:23:07	tm	200	0.388722	21	20
2018-01-18 09:23:07	sd	200	0.409172	21	21
2018-01-18 09:23:05	sdfsw	200	0.526191	21	21
2018-01-18 09:08:09	sd	200	0.383158	21	21
2018-01-18 09:08:08	tm	200	0.422129	21	21
2018-01-18 09:08:07	sdfsw	200	0.477643	21	21
2018-01-18 08:53:07	sd	200	0.408847	21	21
2018-01-18 08:53:06	sdfsw	200	0.529907	21	21
2018-01-18 08:53:06	tm	200	0.390632	21	21
2018-01-18 08:38:11	sd	200	0.387809	21	21
2018-01-18 08:38:10	tm	200	0.490021	21	21
2018-01-18 08:38:08	sdfsw	200	0.439821	21	21
2018-01-18 08:23:06	tm	200	0.395509	21	21
2018-01-18 08:23:06	sd	200	0.401534	21	21
2018-01-18 08:23:05	sdfsw	200	0.570497	21	21
2018-01-18 08:08:22	sd	200	0.704466	21	14
2018-01-18 08:08:21	tm	200	0.242856	21	21
2018-01-18 08:08:07	sdfsw	200	0.170924	21	21
2018-01-18 07:53:09	sd	200	0.424892	21	14
2018-01-18 07:53:08	tm	200	0.460163	21	21
2018-01-18 07:53:07	sdfsw	200	0.585497	21	21
2018-01-18 07:38:06	tm	200	0.430552	21	21
2018-01-18 07:38:06	sd	200	0.422516	21	14
2018-01-18 07:38:05	sdfsw	200	0.576118	21	21
2018-01-18 07:23:06	tm	200	0.64378	21	21
2018-01-18 07:23:06	sd	200	0.423379	21	14
2018-01-18 07:23:05	sdfsw	200	0.661486	21	21
2018-01-18 07:08:08	sd	200	0.415615	21	14
2018-01-18 07:08:07	sdfsw	200	0.621413	21	21
2018-01-18 07:08:07	tm	200	0.413125	21	21
2018-01-18 06:53:06	tm	200	0.406452	21	21
2018-01-18 06:53:06	sd	200	0.419791	21	14
2018-01-18 06:53:05	sdfsw	200	0.547699	21	21
2018-01-18 06:38:09	tm	200	0.400984	21	21
2018-01-18 06:38:09	sd	200	0.391291	21	14
2018-01-18 06:38:06	sdfsw	200	0.883991	21	21
2018-01-18 06:23:06	sd	200	0.424106	21	14
2018-01-18 06:23:05	tm	200	0.453414	21	21
2018-01-18 06:23:04	sdfsw	200	0.672367	21	21
2018-01-18 06:08:08	sd	200	0.38387	21	14
2018-01-18 06:08:07	sdfsw	200	0.527914	21	21
2018-01-18 06:08:07	tm	200	0.385829	21	21
2018-01-18 05:53:05	sd	200	0.384035	21	14
2018-01-18 05:53:04	sdfsw	200	0.473349	21	21
2018-01-18 05:53:04	tm	200	0.391756	21	21
2018-01-18 05:38:07	sd	200	0.389294	21	14
2018-01-18 05:38:06	sdfsw	200	0.558599	21	21
2018-01-18 05:38:06	tm	200	0.401486	21	21
2018-01-18 05:23:07	sd	200	0.417481	21	14
2018-01-18 05:23:06	sdfsw	200	0.486959	21	21
2018-01-18 05:23:06	tm	200	0.565911	21	21
2018-01-18 05:09:54	sd	200	0.505225	21	14
2018-01-18 05:08:53	tm	200	0.717838	21	0
2018-01-18 05:08:06	sdfsw	200	0.011191	21	21
2018-01-18 04:53:06	sd	200	0.443234	21	14
2018-01-18 04:53:05	sdfsw	200	0.5854	21	21
2018-01-18 04:53:05	tm	200	0.392782	21	21
2018-01-18 04:40:04	sd	200	0.022121	21	14
2018-01-18 04:39:07	tm	200	0.647002	21	21
2018-01-18 04:38:06	sdfsw	200	0.948143	21	0
2018-01-18 04:23:05	tm	200	0.44215	21	21
2018-01-18 04:23:05	sd	200	0.531069	21	14
2018-01-18 04:23:04	sdfsw	200	0.719145	21	21
2018-01-18 04:09:54	sd	200	0.609346	21	20
2018-01-18 04:08:53	tm	200	0.722943	21	0
2018-01-18 04:08:08	sdfsw	200	0.923102	21	20
2018-01-18 03:53:05	tm	200	0.604236	21	20
2018-01-18 03:53:05	sd	200	0.390415	21	20
2018-01-18 03:53:04	sdfsw	200	0.652043	21	20
2018-01-18 03:39:53	sd	200	0.180752	21	20
2018-01-18 03:38:53	tm	200	0.717189	21	0
2018-01-18 03:38:06	sdfsw	200	0.031768	21	20
2018-01-18 03:23:07	sd	200	0.391998	21	20
2018-01-18 03:23:06	sdfsw	200	0.56752	21	20
2018-01-18 03:23:06	tm	200	0.374149	21	20
2018-01-18 03:09:53	sd	200	0.512953	21	20
2018-01-18 03:08:53	tm	200	0.38212	21	0
2018-01-18 03:08:06	sdfsw	200	0.651836	21	20
2018-01-18 02:53:05	tm	200	0.396539	21	20
2018-01-18 02:53:05	sd	200	0.432577	21	20
2018-01-18 02:53:04	sdfsw	200	0.711823	21	20
2018-01-18 02:38:06	sd	200	0.39797	21	20
2018-01-18 02:38:05	sdfsw	200	0.439635	21	20
2018-01-18 02:38:05	tm	200	0.385584	21	20
2018-01-18 02:23:05	tm	200	0.59879	21	20
2018-01-18 02:23:05	sd	200	0.741525	21	20
2018-01-18 02:23:04	sdfsw	200	0.643487	21	20
2018-01-18 02:09:35	sd	200	0.940944	21	20
2018-01-18 02:08:34	tm	200	0.390237	21	0
2018-01-18 02:08:09	sdfsw	200	0.36549	21	20
2018-01-18 01:53:06	sd	200	0.916659	21	20
2018-01-18 01:53:05	tm	200	0.75206	21	20
2018-01-18 01:53:04	sdfsw	200	0.78108	21	20
2018-01-18 01:39:33	sd	200	0.322982	21	20
2018-01-18 01:38:33	tm	200	0.381959	21	0
2018-01-18 01:38:04	sdfsw	200	0.711586	21	20
2018-01-18 01:23:11	tm	200	0.442127	21	20
2018-01-18 01:23:11	sd	200	0.68126	21	20
2018-01-18 01:23:10	sdfsw	200	0.047072	21	20
2018-01-18 01:09:33	sd	200	0.305195	21	20
2018-01-18 01:08:33	tm	200	0.399015	21	0
2018-01-18 01:08:07	sdfsw	200	0.129262	21	20
2018-01-18 00:53:06	tm	200	0.608957	21	20
2018-01-18 00:53:06	sd	200	0.535495	21	20
2018-01-18 00:53:05	sdfsw	200	0.775945	21	20
2018-01-18 00:39:33	sd	200	0.354335	21	20
2018-01-18 00:38:33	tm	200	0.401918	21	0
2018-01-18 00:38:06	sdfsw	200	0.53558	21	20
2018-01-18 00:23:05	sd	200	0.399196	21	20
2018-01-18 00:23:04	sdfsw	200	0.531126	21	20
2018-01-18 00:23:04	tm	200	0.439697	21	20
2018-01-18 00:10:02	sd	200	0.683287	21	20
2018-01-18 00:09:07	tm	200	0.240546	21	20
2018-01-18 00:08:06	sdfsw	200	0.504869	21	0
2018-01-17 23:53:05	sd	200	0.373521	21	21
2018-01-17 23:53:04	sdfsw	200	0.481465	21	21
2018-01-17 23:53:04	tm	200	0.384099	21	21
2018-01-17 23:38:08	sd	200	0.48208	21	21
2018-01-17 23:38:07	tm	200	0.567298	21	21
2018-01-17 23:38:04	sdfsw	200	0.895226	21	21
2018-01-17 23:23:04	tm	200	0.400612	21	21
2018-01-17 23:23:04	sd	200	0.403632	21	21
2018-01-17 23:23:03	sdfsw	200	0.551737	21	21
2018-01-17 23:08:08	sd	200	0.391359	21	21
2018-01-17 23:08:07	sdfsw	200	0.510683	21	21
2018-01-17 23:08:07	tm	200	0.386263	21	21
2018-01-17 22:53:05	sd	200	0.388481	21	21
2018-01-17 22:53:04	sdfsw	200	0.563581	21	21
2018-01-17 22:53:04	tm	200	0.56788	21	21
2018-01-17 22:38:06	sd	200	0.409472	21	21
2018-01-17 22:38:05	sdfsw	200	0.592804	21	21
2018-01-17 22:38:05	tm	200	0.429728	21	21
2018-01-17 22:23:07	tm	200	0.386532	21	21
2018-01-17 22:23:07	sd	200	0.393771	21	21
2018-01-17 22:23:06	sdfsw	200	0.435488	21	21
2018-01-17 22:08:06	tm	200	0.390883	21	21
2018-01-17 22:08:06	sd	200	0.389113	21	21
2018-01-17 22:08:05	sdfsw	200	0.596835	21	21
2018-01-17 21:53:05	sd	200	0.378499	21	21
2018-01-17 21:53:04	sdfsw	200	0.54765	21	21
2018-01-17 21:53:04	tm	200	0.399692	21	21
2018-01-17 21:38:07	tm	200	0.379621	21	21
2018-01-17 21:38:07	sd	200	0.38272	21	21
2018-01-17 21:38:06	sdfsw	200	0.585784	21	21
2018-01-17 21:23:05	sd	200	0.404328	21	21
2018-01-17 21:23:04	sdfsw	200	0.570649	21	21
2018-01-17 21:23:04	tm	200	0.430412	21	21
2018-01-17 21:08:07	tm	200	0.396278	21	21
2018-01-17 21:08:07	sd	200	0.403322	21	21
2018-01-17 21:08:06	sdfsw	200	0.485061	21	21
2018-01-17 20:53:06	tm	200	0.373612	21	21
2018-01-17 20:53:06	sd	200	0.379071	21	21
2018-01-17 20:53:05	sdfsw	200	0.564327	21	21
2018-01-17 20:38:07	tm	200	0.398617	21	21
2018-01-17 20:38:07	sd	200	0.386785	21	21
2018-01-17 20:38:06	sdfsw	200	0.549549	21	21
2018-01-17 20:23:06	sd	200	0.389626	21	21
2018-01-17 20:23:05	sdfsw	200	0.573364	21	21
2018-01-17 20:23:05	tm	200	0.417771	21	21
2018-01-17 20:08:08	sd	200	0.389978	21	21
2018-01-17 20:08:07	sdfsw	200	0.475668	21	21
2018-01-17 20:08:07	tm	200	0.406018	21	21
2018-01-17 19:53:07	sd	200	0.955155	21	21
2018-01-17 19:53:06	tm	200	0.683353	21	21
2018-01-17 19:53:05	sdfsw	200	0.985807	21	21
2018-01-17 19:38:08	tm	200	0.3942	21	21
2018-01-17 19:38:08	sd	200	0.484104	21	21
2018-01-17 19:38:07	sdfsw	200	0.256885	21	21
2018-01-17 19:23:05	sd	200	0.390088	21	21
2018-01-17 19:23:04	sdfsw	200	0.845924	21	21
2018-01-17 19:23:04	tm	200	0.383367	21	21
2018-01-17 19:08:10	tm	200	0.395316	21	21
2018-01-17 19:08:10	sd	200	0.410646	21	21
2018-01-17 19:08:09	sdfsw	200	0.538851	21	21
2018-01-17 18:53:06	sd	200	0.383848	21	21
2018-01-17 18:53:05	sdfsw	200	0.543958	21	21
2018-01-17 18:53:05	tm	200	0.378553	21	21
2018-01-17 18:38:09	sd	200	0.381458	21	21
2018-01-17 18:38:08	sdfsw	200	0.456026	21	21
2018-01-17 18:38:08	tm	200	0.382607	21	21
2018-01-17 18:23:06	sd	200	0.378457	21	21
2018-01-17 18:23:05	sdfsw	200	0.441861	21	21
2018-01-17 18:23:05	tm	200	0.386241	21	21
2018-01-17 18:08:09	sd	200	0.473663	21	21
2018-01-17 18:08:08	tm	200	0.42073	21	21
2018-01-17 18:08:07	sdfsw	200	0.563711	21	21
2018-01-17 17:53:06	sd	200	0.418795	21	21
2018-01-17 17:53:05	sdfsw	200	0.425496	21	21
2018-01-17 17:53:05	tm	200	0.381656	21	21
2018-01-17 17:38:08	tm	200	0.399921	21	21
2018-01-17 17:38:08	sd	200	0.474892	21	21
2018-01-17 17:38:07	sdfsw	200	0.655245	21	21
2018-01-17 17:23:07	tm	200	0.382867	21	21
2018-01-17 17:23:07	sd	200	0.411928	21	21
2018-01-17 17:23:06	sdfsw	200	0.438831	21	21
2018-01-17 17:08:09	sd	200	0.379892	21	21
2018-01-17 17:08:08	tm	200	0.379897	21	21
2018-01-17 17:08:07	sdfsw	200	0.633506	21	21
2018-01-17 16:53:06	sd	200	0.483864	21	21
2018-01-17 16:53:05	sdfsw	200	0.567099	21	21
2018-01-17 16:53:05	tm	200	0.374288	21	21
2018-01-17 16:38:10	sd	200	0.391328	21	21
2018-01-17 16:38:09	tm	200	0.388757	21	21
2018-01-17 16:38:06	sdfsw	200	0.898196	21	21
2018-01-17 16:23:06	sd	200	0.365256	21	21
2018-01-17 16:23:05	sdfsw	200	0.45026	21	21
2018-01-17 16:23:05	tm	200	0.386801	21	21
2018-01-17 16:08:09	tm	200	0.401249	21	21
2018-01-17 16:08:09	sd	200	0.448457	21	21
2018-01-17 16:08:08	sdfsw	200	0.560123	21	21
2018-01-17 15:53:06	tm	200	0.380592	21	21
2018-01-17 15:53:06	sd	200	0.37873	21	21
2018-01-17 15:53:05	sdfsw	200	0.519879	21	21
2018-01-17 15:38:10	tm	200	0.392608	21	21
2018-01-17 15:38:10	sd	200	0.378754	21	21
2018-01-17 15:38:07	sdfsw	200	0.820589	21	21
2018-01-17 15:23:05	tm	200	0.387063	21	21
2018-01-17 15:23:05	sd	200	0.461994	21	21
2018-01-17 15:23:04	sdfsw	200	0.503859	21	21
2018-01-17 15:08:10	sd	200	0.387326	21	21
2018-01-17 15:08:09	sdfsw	200	0.498447	21	21
2018-01-17 15:08:09	tm	200	0.390309	21	21
2018-01-17 14:53:06	sd	200	0.366962	21	21
2018-01-17 14:53:05	sdfsw	200	0.57288	21	21
2018-01-17 14:53:05	tm	200	0.378158	21	21
2018-01-17 14:38:09	tm	200	0.394105	21	21
2018-01-17 14:38:09	sd	200	0.396452	21	21
2018-01-17 14:38:06	sdfsw	200	0.882828	21	21
2018-01-17 14:23:05	tm	200	0.384495	21	21
2018-01-17 14:23:05	sd	200	0.384508	21	21
2018-01-17 14:23:04	sdfsw	200	0.573565	21	21
2018-01-17 14:08:07	tm	200	0.389529	21	21
2018-01-17 14:08:07	sd	200	0.378912	21	21
2018-01-17 14:08:06	sdfsw	200	0.562341	21	21
2018-01-17 13:53:05	tm	200	0.486092	21	21
2018-01-17 13:53:05	sd	200	0.420256	21	21
2018-01-17 13:53:04	sdfsw	200	0.60237	21	21
2018-01-17 13:38:06	sd	200	0.417801	21	21
2018-01-17 13:38:05	sdfsw	200	0.450743	21	21
2018-01-17 13:38:05	tm	200	0.430398	21	21
2018-01-17 13:23:05	sd	200	0.428325	21	21
2018-01-17 13:23:04	sdfsw	200	0.487342	21	21
2018-01-17 13:23:04	tm	200	0.389655	21	21
2018-01-17 13:08:08	tm	200	0.386826	21	21
2018-01-17 13:08:08	sd	200	0.471315	21	21
2018-01-17 13:08:07	sdfsw	200	0.478925	21	21
2018-01-17 12:53:06	sd	200	0.439983	21	21
2018-01-17 12:53:05	sdfsw	200	0.474429	21	21
2018-01-17 12:53:05	tm	200	0.373652	21	21
2018-01-17 12:38:09	sd	200	0.4374	21	21
2018-01-17 12:38:08	sdfsw	200	0.568237	21	21
2018-01-17 12:38:08	tm	200	0.394182	21	21
2018-01-17 12:23:12	tm	200	0.369124	21	21
2018-01-17 12:23:12	sd	200	0.411827	21	21
2018-01-17 12:23:11	sdfsw	200	0.566136	21	21
2018-01-17 12:08:08	tm	200	0.398692	21	21
2018-01-17 12:08:08	sd	200	0.419455	21	21
2018-01-17 12:08:07	sdfsw	200	0.503804	21	21
2018-01-17 11:53:06	tm	200	0.394072	21	21
2018-01-17 11:53:06	sd	200	0.407069	21	21
2018-01-17 11:53:05	sdfsw	200	0.492223	21	21
2018-01-17 11:38:17	tm	200	0.417127	21	20
2018-01-17 11:38:17	sd	200	0.685125	21	21
2018-01-17 11:38:13	sdfsw	200	0.760803	21	21
2018-01-17 11:23:08	sd	200	0.410097	21	21
2018-01-17 11:23:07	sdfsw	200	0.591887	21	21
2018-01-17 11:23:07	tm	200	0.397621	21	20
2018-01-17 11:08:10	sd	200	0.41265	21	21
2018-01-17 11:08:09	tm	200	0.396212	21	20
2018-01-17 11:08:08	sdfsw	200	0.521874	21	21
2018-01-17 10:53:08	sd	200	0.401326	21	21
2018-01-17 10:53:07	tm	200	0.406119	21	20
2018-01-17 10:53:06	sdfsw	200	0.737577	21	21
2018-01-17 10:38:09	sd	200	0.496606	21	21
2018-01-17 10:38:08	tm	200	0.386645	21	20
2018-01-17 10:38:07	sdfsw	200	0.574634	21	21
2018-01-17 10:23:13	tm	200	0.398035	21	20
2018-01-17 10:23:13	sd	200	0.399123	21	21
2018-01-17 10:23:12	sdfsw	200	0.559504	21	21
2018-01-17 10:08:14	sd	200	0.405762	21	21
2018-01-17 10:08:13	tm	200	0.383222	21	20
2018-01-17 10:08:10	sdfsw	200	0.886814	21	21
2018-01-17 09:53:09	sd	200	0.415746	21	21
2018-01-17 09:53:08	tm	200	0.398264	21	20
2018-01-17 09:53:07	sdfsw	200	0.58644	21	21
2018-01-17 09:38:09	sd	200	0.395911	21	21
2018-01-17 09:38:08	tm	200	0.413345	21	21
2018-01-17 09:38:07	sdfsw	200	0.652578	21	21
2018-01-17 09:23:12	sd	200	0.377624	21	21
2018-01-17 09:23:11	tm	200	0.385768	21	21
2018-01-17 09:23:10	sdfsw	200	0.599232	21	21
2018-01-17 09:08:13	sd	200	0.404657	21	21
2018-01-17 09:08:12	tm	200	0.404311	21	21
2018-01-17 09:08:09	sdfsw	200	0.852045	21	21
2018-01-17 08:53:10	tm	200	0.373604	21	21
2018-01-17 08:53:10	sd	200	0.424452	21	21
2018-01-17 08:53:09	sdfsw	200	0.603326	21	21
2018-01-17 08:38:17	sd	200	0.461572	21	21
2018-01-17 08:38:15	tm	200	0.472947	21	21
2018-01-17 08:38:14	sdfsw	200	0.499804	21	21
2018-01-17 08:23:07	tm	200	0.402122	21	21
2018-01-17 08:23:07	sd	200	0.395031	21	21
2018-01-17 08:23:06	sdfsw	200	0.594282	21	21
2018-01-17 08:08:26	sd	200	0.770327	21	21
2018-01-17 08:08:14	tm	200	0.797096	21	21
2018-01-17 08:08:07	sdfsw	200	0.744304	21	21
2018-01-17 07:53:08	tm	200	0.419166	21	21
2018-01-17 07:53:08	sd	200	0.381888	21	21
2018-01-17 07:53:07	sdfsw	200	0.502632	21	21
2018-01-17 07:38:06	tm	200	0.426789	21	21
2018-01-17 07:38:06	sd	200	0.398859	21	21
2018-01-17 07:38:05	sdfsw	200	0.446893	21	21
2018-01-17 07:23:05	tm	200	0.398524	21	21
2018-01-17 07:23:05	sd	200	0.400963	21	21
2018-01-17 07:23:04	sdfsw	200	0.665036	21	21
2018-01-17 07:08:10	sd	200	0.413226	21	21
2018-01-17 07:08:09	sdfsw	200	0.588558	21	21
2018-01-17 07:08:09	tm	200	0.533438	21	21
2018-01-17 06:53:09	tm	200	0.403711	21	21
2018-01-17 06:53:09	sd	200	0.421506	21	21
2018-01-17 06:53:08	sdfsw	200	0.646153	21	21
2018-01-17 06:38:05	tm	200	0.38805	21	21
2018-01-17 06:38:05	sd	200	0.395392	21	21
2018-01-17 06:38:04	sdfsw	200	0.66738	21	21
2018-01-17 06:23:04	tm	200	0.399034	21	21
2018-01-17 06:23:04	sd	200	0.384647	21	21
2018-01-17 06:23:03	sdfsw	200	0.479865	21	21
2018-01-17 06:08:07	sd	200	0.400652	21	21
2018-01-17 06:08:06	sdfsw	200	0.515626	21	21
2018-01-17 06:08:06	tm	200	0.375341	21	21
2018-01-17 05:53:09	tm	200	0.386689	21	21
2018-01-17 05:53:09	sd	200	0.4043	21	21
2018-01-17 05:53:08	sdfsw	200	0.552354	21	21
2018-01-17 05:38:08	sd	200	0.392116	21	21
2018-01-17 05:38:07	tm	200	0.402919	21	21
2018-01-17 05:38:04	sdfsw	200	0.79369	21	21
2018-01-17 05:23:05	tm	200	0.600252	21	21
2018-01-17 05:23:05	sd	200	0.446699	21	21
2018-01-17 05:23:04	sdfsw	200	0.658833	21	21
2018-01-17 05:10:05	sd	200	0.79471	21	21
2018-01-17 05:09:06	tm	200	0.415058	21	21
2018-01-17 05:08:05	sdfsw	200	0.495402	21	0
2018-01-17 04:53:05	tm	200	0.4524	21	21
2018-01-17 04:53:05	sd	200	0.38355	21	21
2018-01-17 04:53:04	sdfsw	200	0.646017	21	21
2018-01-17 04:40:05	sd	200	0.776993	21	21
2018-01-17 04:39:06	tm	200	0.847995	21	21
2018-01-17 04:38:05	sdfsw	200	0.999524	21	0
2018-01-17 04:23:04	tm	200	0.518576	21	21
2018-01-17 04:23:04	sd	200	0.489471	21	21
2018-01-17 04:23:03	sdfsw	200	0.658657	21	21
2018-01-17 04:10:04	sd	200	0.83031	21	20
2018-01-17 04:09:09	tm	200	0.770125	21	20
2018-01-17 04:08:08	sdfsw	200	0.582182	21	0
2018-01-17 03:53:04	tm	200	0.442407	21	20
2018-01-17 03:53:04	sd	200	0.464089	21	20
2018-01-17 03:53:03	sdfsw	200	0.589827	21	20
2018-01-17 03:40:04	sd	200	0.700287	21	20
2018-01-17 03:39:06	tm	200	0.793292	21	20
2018-01-17 03:38:05	sdfsw	200	0.558054	21	0
2018-01-17 03:23:06	sd	200	0.690555	21	20
2018-01-17 03:23:05	sdfsw	200	0.724805	21	20
2018-01-17 03:23:05	tm	200	0.678475	21	20
2018-01-17 03:10:04	sd	200	0.823515	21	20
2018-01-17 03:09:06	tm	200	0.963934	21	20
2018-01-17 03:08:06	sdfsw	200	0.590081	21	0
2018-01-17 02:53:05	tm	200	0.396435	21	20
2018-01-17 02:53:05	sd	200	0.387924	21	20
2018-01-17 02:53:04	sdfsw	200	0.450793	21	20
2018-01-17 02:38:09	sd	200	0.396333	21	20
2018-01-17 02:38:08	tm	200	0.393477	21	20
2018-01-17 02:38:05	sdfsw	200	0.853365	21	20
2018-01-17 02:25:08	sd	200	0.544191	21	0
2018-01-17 02:24:07	tm	200	0.873728	21	0
2018-01-17 02:23:06	sdfsw	200	0.441984	21	0
2018-01-17 02:08:12	sd	200	0.460427	21	20
2018-01-17 02:08:11	tm	200	0.404481	21	20
2018-01-17 02:08:09	sdfsw	200	0.638674	21	20
2018-01-17 01:55:05	sd	200	0.60031	21	0
2018-01-17 01:54:04	tm	200	0.544918	21	0
2018-01-17 01:53:04	sdfsw	200	0.526681	21	0
2018-01-17 01:38:08	tm	200	0.42195	21	20
2018-01-17 01:38:08	sd	200	0.148771	21	19
2018-01-17 01:38:05	sdfsw	200	0.219301	21	19
2018-01-17 01:23:51	sd	200	0.506023	21	0
2018-01-17 01:23:29	tm	200	0.229527	21	0
2018-01-17 01:23:08	sdfsw	200	0.363458	21	0
2018-01-17 01:10:03	sd	200	0.670966	21	20
2018-01-17 01:09:09	tm	200	0.785726	21	19
2018-01-17 01:08:08	sdfsw	200	0.524864	21	0
2018-01-17 00:53:06	sd	200	0.490875	21	20
2018-01-17 00:53:05	sdfsw	200	0.832257	21	20
2018-01-17 00:53:05	tm	200	0.798455	21	19
2018-01-17 00:40:02	sd	200	0.571259	21	20
2018-01-17 00:39:07	tm	200	0.568264	21	19
2018-01-17 00:38:06	sdfsw	200	0.903689	21	0
2018-01-17 00:23:08	tm	200	0.488103	21	19
2018-01-17 00:23:08	sd	200	0.434577	21	20
2018-01-17 00:23:07	sdfsw	200	0.614882	21	20
2018-01-17 00:10:02	sd	200	0.804649	21	20
2018-01-17 00:09:09	tm	200	0.528741	21	19
2018-01-17 00:08:08	sdfsw	200	0.589302	21	0
2018-01-16 23:53:05	sd	200	0.39696	21	21
2018-01-16 23:53:04	sdfsw	200	0.610447	21	21
2018-01-16 23:53:04	tm	200	0.429146	21	20
2018-01-16 23:38:08	sd	200	0.403003	21	21
2018-01-16 23:38:07	tm	200	0.397462	21	20
2018-01-16 23:38:05	sdfsw	200	0.830019	21	21
2018-01-16 23:23:06	sd	200	0.402163	21	21
2018-01-16 23:23:05	sdfsw	200	0.573961	21	21
2018-01-16 23:23:05	tm	200	0.38126	21	20
2018-01-16 23:08:07	sd	200	0.406491	21	21
2018-01-16 23:08:06	sdfsw	200	0.610548	21	21
2018-01-16 23:08:06	tm	200	0.404293	21	20
2018-01-16 22:53:05	tm	200	0.407924	21	20
2018-01-16 22:53:05	sd	200	0.405001	21	21
2018-01-16 22:53:04	sdfsw	200	0.574664	21	21
2018-01-16 22:38:05	sd	200	0.410333	21	21
2018-01-16 22:38:04	sdfsw	200	0.518303	21	21
2018-01-16 22:38:04	tm	200	0.392075	21	20
2018-01-16 22:23:06	sd	200	0.394591	21	21
2018-01-16 22:23:05	sdfsw	200	0.49542	21	21
2018-01-16 22:23:05	tm	200	0.396782	21	20
2018-01-16 22:08:07	tm	200	0.412215	21	20
2018-01-16 22:08:07	sd	200	0.403461	21	21
2018-01-16 22:08:06	sdfsw	200	0.490729	21	21
2018-01-16 21:53:05	sd	200	0.398348	21	21
2018-01-16 21:53:04	sdfsw	200	0.562915	21	21
2018-01-16 21:53:04	tm	200	0.399803	21	20
2018-01-16 21:38:07	tm	200	0.40441	21	20
2018-01-16 21:38:07	sd	200	0.387252	21	21
2018-01-16 21:38:06	sdfsw	200	0.601064	21	21
2018-01-16 21:23:06	tm	200	0.399218	21	20
2018-01-16 21:23:06	sd	200	0.408245	21	21
2018-01-16 21:23:05	sdfsw	200	0.67856	21	21
2018-01-16 21:08:10	sd	200	0.391965	21	21
2018-01-16 21:08:09	sdfsw	200	0.537289	21	21
2018-01-16 21:08:09	tm	200	0.406821	21	20
2018-01-16 20:53:06	sd	200	0.408183	21	21
2018-01-16 20:53:05	sdfsw	200	0.558048	21	21
2018-01-16 20:53:05	tm	200	0.42799	21	20
2018-01-16 20:38:09	sd	200	0.405246	21	21
2018-01-16 20:38:08	sdfsw	200	0.480716	21	21
2018-01-16 20:38:08	tm	200	0.412802	21	20
2018-01-16 20:23:05	tm	200	0.37277	21	20
2018-01-16 20:23:05	sd	200	0.37654	21	21
2018-01-16 20:23:04	sdfsw	200	0.585399	21	21
2018-01-16 20:08:12	tm	200	0.385346	21	20
2018-01-16 20:08:12	sd	200	0.376001	21	21
2018-01-16 20:08:11	sdfsw	200	0.589062	21	21
2018-01-16 19:53:06	sd	200	0.398544	21	21
2018-01-16 19:53:05	sdfsw	200	0.477834	21	21
2018-01-16 19:53:05	tm	200	0.380908	21	20
2018-01-16 19:38:08	tm	200	0.409597	21	20
2018-01-16 19:38:08	sd	200	0.402763	21	21
2018-01-16 19:38:07	sdfsw	200	0.595642	21	21
2018-01-16 19:23:05	sd	200	0.390037	21	21
2018-01-16 19:23:04	sdfsw	200	0.511861	21	21
2018-01-16 19:23:04	tm	200	0.383381	21	20
2018-01-16 19:08:09	tm	200	0.391306	21	20
2018-01-16 19:08:09	sd	200	0.388579	21	21
2018-01-16 19:08:08	sdfsw	200	0.583829	21	21
2018-01-16 18:53:06	tm	200	0.373119	21	20
2018-01-16 18:53:06	sd	200	0.385307	21	21
2018-01-16 18:53:05	sdfsw	200	0.563553	21	21
2018-01-16 18:38:09	sd	200	0.385724	21	21
2018-01-16 18:38:08	sdfsw	200	0.455845	21	21
2018-01-16 18:38:08	tm	200	0.44207	21	20
2018-01-16 18:23:06	sd	200	0.373032	21	21
2018-01-16 18:23:05	sdfsw	200	0.595127	21	21
2018-01-16 18:23:05	tm	200	0.370948	21	20
2018-01-16 18:08:10	sd	200	0.36554	21	21
2018-01-16 18:08:09	sdfsw	200	0.544366	21	21
2018-01-16 18:08:09	tm	200	0.369227	21	20
2018-01-16 17:53:06	tm	200	0.372185	21	20
2018-01-16 17:53:06	sd	200	0.430401	21	21
2018-01-16 17:53:05	sdfsw	200	0.434124	21	21
2018-01-16 17:38:09	sd	200	0.385007	21	21
2018-01-16 17:38:08	sdfsw	200	0.441681	21	21
2018-01-16 17:38:08	tm	200	0.376237	21	20
2018-01-16 17:23:07	tm	200	0.369862	21	20
2018-01-16 17:23:07	sd	200	0.373252	21	21
2018-01-16 17:23:06	sdfsw	200	0.564617	21	21
2018-01-16 17:08:10	tm	200	0.376053	21	20
2018-01-16 17:08:10	sd	200	0.372734	21	21
2018-01-16 17:08:09	sdfsw	200	0.46003	21	21
2018-01-16 16:53:06	tm	200	0.375818	21	20
